dataset_id,heldout_batch,method,model_seed,class,precision,recall,f1,support,coverage,readout
immune_cell_human,10X,sclsc_refonly,44,NKT cells,0.825497287522604,0.8645833333333334,0.8445883441258094,1056,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,44,Plasma cells,1.0,0.5555555555555556,0.7142857142857143,18,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,44,Plasmacytoid dendritic cells,1.0,1.0,1.0,81,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,40,CD10+ B cells,0.9871794871794872,0.8461538461538461,0.9112426035502958,91,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,40,CD14+ Monocytes,0.8374384236453202,0.9714285714285714,0.8994708994708994,350,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,40,CD16+ Monocytes,0.9375,0.9836065573770492,0.96,61,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,40,CD20+ B cells,0.8431372549019608,1.0,0.9148936170212766,43,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,40,CD4+ T cells,0.8423005565862709,0.7868284228769498,0.8136200716845878,577,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,40,CD8+ T cells,0.4084507042253521,0.9354838709677419,0.5686274509803921,93,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,40,Erythrocytes,0.9832402234636871,0.946236559139785,0.9643835616438357,186,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,40,Erythroid progenitors,0.9222222222222223,0.7410714285714286,0.8217821782178217,112,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,40,HSPCs,0.9166666666666666,0.8237885462555066,0.8677494199535963,227,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,40,Megakaryocyte progenitors,0.6829268292682927,0.7777777777777778,0.7272727272727273,72,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,40,Monocyte progenitors,0.8113207547169812,0.7049180327868853,0.7543859649122807,183,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,40,Monocyte-derived dendritic cells,0.9186046511627907,0.8876404494382022,0.9028571428571428,89,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,40,NK cells,0.390625,0.9615384615384616,0.5555555555555556,26,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,40,NKT cells,0.982078853046595,0.7043701799485861,0.8203592814371258,389,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,40,Plasma cells,0.9166666666666666,1.0,0.9565217391304348,33,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,40,Plasmacytoid dendritic cells,0.9642857142857143,1.0,0.9818181818181818,54,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,41,CD10+ B cells,0.975,0.8571428571428571,0.9122807017543859,91,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,41,CD14+ Monocytes,0.8647959183673469,0.9685714285714285,0.9137466307277629,350,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,41,CD16+ Monocytes,0.967741935483871,0.9836065573770492,0.975609756097561,61,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,41,CD20+ B cells,0.8269230769230769,1.0,0.9052631578947369,43,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,41,CD4+ T cells,0.8110516934046346,0.7885615251299827,0.7996485061511424,577,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,41,CD8+ T cells,0.3915094339622642,0.8924731182795699,0.5442622950819672,93,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,41,Erythrocytes,1.0,0.9516129032258065,0.9752066115702479,186,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,41,Erythroid progenitors,0.9259259259259259,0.6696428571428571,0.7772020725388601,112,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,41,HSPCs,0.8932038834951457,0.8105726872246696,0.8498845265588915,227,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,41,Megakaryocyte progenitors,0.6063829787234043,0.7916666666666666,0.6867469879518072,72,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,41,Monocyte progenitors,0.8106508875739645,0.7486338797814208,0.7784090909090909,183,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,41,Monocyte-derived dendritic cells,0.9204545454545454,0.9101123595505618,0.9152542372881356,89,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,41,NK cells,0.46153846153846156,0.9230769230769231,0.6153846153846154,26,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,41,NKT cells,0.9888888888888889,0.6863753213367609,0.8103186646433991,389,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,41,Plasma cells,1.0,0.9696969696969697,0.9846153846153847,33,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,41,Plasmacytoid dendritic cells,0.9310344827586207,1.0,0.9642857142857143,54,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,42,CD10+ B cells,0.9861111111111112,0.7802197802197802,0.8711656441717791,91,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,42,CD14+ Monocytes,0.8673469387755102,0.9714285714285714,0.9164420485175202,350,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,42,CD16+ Monocytes,0.9682539682539683,1.0,0.9838709677419355,61,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,42,CD20+ B cells,0.8431372549019608,1.0,0.9148936170212766,43,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,42,CD4+ T cells,0.843065693430657,0.8006932409012132,0.8213333333333334,577,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,42,CD8+ T cells,0.40096618357487923,0.8924731182795699,0.5533333333333333,93,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,42,Erythrocytes,0.9833333333333333,0.9516129032258065,0.9672131147540983,186,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,42,Erythroid progenitors,0.9213483146067416,0.7321428571428571,0.8159203980099502,112,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,42,HSPCs,0.9278350515463918,0.7929515418502202,0.8551068883610451,227,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,42,Megakaryocyte progenitors,0.6458333333333334,0.8611111111111112,0.7380952380952381,72,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,42,Monocyte progenitors,0.8192771084337349,0.7431693989071039,0.7793696275071633,183,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,42,Monocyte-derived dendritic cells,0.9021739130434783,0.9325842696629213,0.9171270718232044,89,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,42,NK cells,0.3466666666666667,1.0,0.5148514851485149,26,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,42,NKT cells,0.9851851851851852,0.6838046272493573,0.8072837632776935,389,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,42,Plasma cells,0.9411764705882353,0.9696969696969697,0.9552238805970149,33,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,42,Plasmacytoid dendritic cells,0.9473684210526315,1.0,0.972972972972973,54,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,43,CD10+ B cells,0.987012987012987,0.8351648351648352,0.9047619047619048,91,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,43,CD14+ Monocytes,0.8304668304668305,0.9657142857142857,0.892998678996037,350,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,43,CD16+ Monocytes,0.953125,1.0,0.976,61,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,43,CD20+ B cells,0.8431372549019608,1.0,0.9148936170212766,43,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,43,CD4+ T cells,0.8327464788732394,0.8197573656845754,0.8262008733624454,577,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,43,CD8+ T cells,0.422680412371134,0.8817204301075269,0.5714285714285714,93,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,43,Erythrocytes,0.9627659574468085,0.9731182795698925,0.9679144385026738,186,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,43,Erythroid progenitors,0.9550561797752809,0.7589285714285714,0.845771144278607,112,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,43,HSPCs,0.8866995073891626,0.7929515418502202,0.8372093023255814,227,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,43,Megakaryocyte progenitors,0.6962025316455697,0.7638888888888888,0.7284768211920529,72,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,43,Monocyte progenitors,0.7791411042944786,0.6939890710382514,0.7341040462427746,183,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,43,Monocyte-derived dendritic cells,0.9186046511627907,0.8876404494382022,0.9028571428571428,89,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,43,NK cells,0.44642857142857145,0.9615384615384616,0.6097560975609756,26,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,43,NKT cells,0.9925925925925926,0.6889460154241646,0.8133535660091047,389,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,43,Plasma cells,1.0,1.0,1.0,33,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,43,Plasmacytoid dendritic cells,0.9310344827586207,1.0,0.9642857142857143,54,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,44,CD10+ B cells,0.9864864864864865,0.8021978021978022,0.8848484848484849,91,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,44,CD14+ Monocytes,0.8578680203045685,0.9657142857142857,0.9086021505376344,350,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,44,CD16+ Monocytes,0.9682539682539683,1.0,0.9838709677419355,61,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,44,CD20+ B cells,0.7818181818181819,1.0,0.8775510204081632,43,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,44,CD4+ T cells,0.8342059336823735,0.82842287694974,0.831304347826087,577,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,44,CD8+ T cells,0.44324324324324327,0.8817204301075269,0.5899280575539568,93,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,44,Erythrocytes,0.9835164835164835,0.9623655913978495,0.9728260869565217,186,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,44,Erythroid progenitors,0.963855421686747,0.7142857142857143,0.8205128205128205,112,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,44,HSPCs,0.9597989949748744,0.8414096916299559,0.8967136150234741,227,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,44,Megakaryocyte progenitors,0.6774193548387096,0.875,0.7636363636363637,72,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,44,Monocyte progenitors,0.808641975308642,0.7158469945355191,0.7594202898550725,183,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,44,Monocyte-derived dendritic cells,0.8842105263157894,0.9438202247191011,0.9130434782608695,89,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,44,NK cells,0.32432432432432434,0.9230769230769231,0.48,26,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,44,NKT cells,0.973384030418251,0.6580976863753213,0.7852760736196319,389,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,44,Plasma cells,1.0,1.0,1.0,33,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Oetjen_A,sclsc_refonly,44,Plasmacytoid dendritic cells,0.9310344827586207,1.0,0.9642857142857143,54,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,40,CD14+ Monocytes,0.4380664652567976,1.0,0.6092436974789915,145,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,40,CD16+ Monocytes,0.10465116279069768,0.10465116279069768,0.10465116279069768,172,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,40,Monocyte-derived dendritic cells,1.0,0.651685393258427,0.7891156462585034,534,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,40,Plasmacytoid dendritic cells,1.0,1.0,1.0,171,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,41,CD14+ Monocytes,0.43902439024390244,0.993103448275862,0.6088794926004228,145,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,41,CD16+ Monocytes,0.1641025641025641,0.18604651162790697,0.17438692098092642,172,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,41,CD20+ B cells,0.0,0.0,0.0,0,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,41,HSPCs,0.0,0.0,0.0,0,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,41,Monocyte progenitors,0.0,0.0,0.0,0,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,41,Monocyte-derived dendritic cells,1.0,0.6067415730337079,0.7552447552447552,534,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,41,Plasmacytoid dendritic cells,0.9941860465116279,1.0,0.9970845481049563,171,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,42,CD14+ Monocytes,0.4897959183673469,0.993103448275862,0.6560364464692483,145,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,42,CD16+ Monocytes,0.14736842105263157,0.16279069767441862,0.15469613259668508,172,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,42,Monocyte-derived dendritic cells,0.9727520435967303,0.6685393258426966,0.7924528301886793,534,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,42,Plasmacytoid dendritic cells,1.0,1.0,1.0,171,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,43,CD14+ Monocytes,0.5521235521235521,0.9862068965517241,0.7079207920792079,145,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,43,CD16+ Monocytes,0.2222222222222222,0.27906976744186046,0.24742268041237114,172,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,43,Monocyte-derived dendritic cells,0.9654255319148937,0.6797752808988764,0.7978021978021979,534,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,43,Plasmacytoid dendritic cells,1.0,1.0,1.0,171,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,44,CD14+ Monocytes,0.5909090909090909,0.9862068965517241,0.7390180878552972,145,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,44,CD16+ Monocytes,0.33587786259541985,0.5116279069767442,0.4055299539170507,172,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,44,Monocyte-derived dendritic cells,1.0,0.649812734082397,0.7877412031782066,534,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,Villani,sclsc_refonly,44,Plasmacytoid dendritic cells,1.0,1.0,1.0,171,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,40,B cell,1.0,1.0,1.0,3,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,40,Ciliated,1.0,0.8333333333333334,0.9090909090909091,12,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,40,Dendritic cell,0.912621359223301,0.9591836734693877,0.9353233830845771,98,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,40,Endothelium,0.0,0.0,0.0,0,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,40,Fibroblast,1.0,1.0,1.0,25,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,40,Macrophage,0.5,1.0,0.6666666666666666,8,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,40,Mast cell,1.0,0.9897959183673469,0.9948717948717949,98,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,40,Neutrophil_CD14_high,0.7272727272727273,0.6153846153846154,0.6666666666666666,13,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,40,Neutrophils_IL1R2,1.0,0.09090909090909091,0.16666666666666666,11,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,40,Secretory,0.0,0.0,0.0,0,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,40,T/NK cell,1.0,0.9830508474576272,0.9914529914529915,59,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,40,Type 2,0.9926470588235294,1.0,0.996309963099631,135,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,41,B cell,1.0,1.0,1.0,3,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,41,Ciliated,1.0,0.8333333333333334,0.9090909090909091,12,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,41,Dendritic cell,0.946236559139785,0.8979591836734694,0.9214659685863874,98,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,41,Endothelium,0.0,0.0,0.0,0,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,41,Fibroblast,1.0,1.0,1.0,25,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,41,Macrophage,0.5,1.0,0.6666666666666666,8,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,41,Mast cell,1.0,0.9897959183673469,0.9948717948717949,98,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,41,Neutrophil_CD14_high,0.5714285714285714,0.9230769230769231,0.7058823529411765,13,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,41,Neutrophils_IL1R2,1.0,0.09090909090909091,0.16666666666666666,11,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,41,Secretory,0.0,0.0,0.0,0,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,41,T/NK cell,1.0,0.9830508474576272,0.9914529914529915,59,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,41,Type 2,0.9926470588235294,1.0,0.996309963099631,135,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,42,B cell,1.0,1.0,1.0,3,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,42,Ciliated,1.0,0.9166666666666666,0.9565217391304348,12,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,42,Dendritic cell,0.9142857142857143,0.9795918367346939,0.9458128078817734,98,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,42,Endothelium,0.0,0.0,0.0,0,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,42,Fibroblast,1.0,1.0,1.0,25,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,42,Macrophage,0.5714285714285714,1.0,0.7272727272727273,8,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,42,Mast cell,1.0,0.9897959183673469,0.9948717948717949,98,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,42,Neutrophil_CD14_high,0.8888888888888888,0.6153846153846154,0.7272727272727273,13,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,42,Neutrophils_IL1R2,0.5,0.09090909090909091,0.15384615384615385,11,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,42,T/NK cell,1.0,1.0,1.0,59,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,42,Type 2,0.9926470588235294,1.0,0.996309963099631,135,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,43,B cell,1.0,1.0,1.0,3,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,43,Ciliated,1.0,0.8333333333333334,0.9090909090909091,12,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,43,Dendritic cell,0.9215686274509803,0.9591836734693877,0.94,98,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,43,Endothelium,0.0,0.0,0.0,0,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,43,Fibroblast,1.0,1.0,1.0,25,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,43,Macrophage,0.7272727272727273,1.0,0.8421052631578947,8,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,43,Mast cell,0.9897959183673469,0.9897959183673469,0.9897959183673469,98,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,43,Neutrophil_CD14_high,0.7857142857142857,0.8461538461538461,0.8148148148148148,13,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,43,Neutrophils_IL1R2,1.0,0.2727272727272727,0.42857142857142855,11,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,43,Secretory,0.0,0.0,0.0,0,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,43,T/NK cell,1.0,0.9830508474576272,0.9914529914529915,59,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,43,Type 2,0.9926470588235294,1.0,0.996309963099631,135,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,44,B cell,1.0,1.0,1.0,3,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,44,Ciliated,1.0,0.75,0.8571428571428571,12,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,44,Dendritic cell,0.9215686274509803,0.9591836734693877,0.94,98,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,44,Endothelium,0.0,0.0,0.0,0,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,44,Fibroblast,1.0,1.0,1.0,25,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,44,Macrophage,0.6666666666666666,1.0,0.8,8,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,44,Mast cell,1.0,0.9897959183673469,0.9948717948717949,98,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,44,Neutrophil_CD14_high,0.6470588235294118,0.8461538461538461,0.7333333333333333,13,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,44,Neutrophils_IL1R2,0.0,0.0,0.0,11,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,44,Secretory,0.0,0.0,0.0,0,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,44,T/NK cell,1.0,0.9830508474576272,0.9914529914529915,59,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,3,sclsc_refonly,44,Type 2,0.9926470588235294,1.0,0.996309963099631,135,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,4,sclsc_refonly,40,B cell,1.0,0.5,0.6666666666666666,4,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,4,sclsc_refonly,40,Basal 1,0.0,0.0,0.0,0,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,4,sclsc_refonly,40,Basal 2,1.0,0.5,0.6666666666666666,2,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,4,sclsc_refonly,40,Ciliated,0.5714285714285714,0.5,0.5333333333333333,8,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,4,sclsc_refonly,40,Dendritic cell,0.3088888888888889,0.9266666666666666,0.4633333333333333,150,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,4,sclsc_refonly,40,Endothelium,0.9591836734693877,0.9791666666666666,0.9690721649484536,48,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,4,sclsc_refonly,40,Fibroblast,0.9906542056074766,1.0,0.9953051643192489,212,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,4,sclsc_refonly,40,Lymphatic,1.0,1.0,1.0,76,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,4,sclsc_refonly,40,Macrophage,0.9929627023223082,0.7718818380743983,0.868574946137273,1828,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,4,sclsc_refonly,40,Neutrophil_CD14_high,0.05405405405405406,0.8571428571428571,0.1016949152542373,7,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,4,sclsc_refonly,40,Neutrophils_IL1R2,0.0,0.0,0.0,0,,official_sclsc_unweighted_10nn_training_subset
lung_atlas,4,sclsc_refonly,40,Secretory,0.625,1.0,0.7692307692307693,5,,official_sclsc_unweighted_10nn_training_subset
