dataset_id,track,heldout_batch,split_id,split_seed,model_seed,anchor_seed,method,seed,macro_f1,balanced_accuracy,n_reference,n_query,readout,coverage,assigned_only_macro_f1,assigned_only_accuracy,n_fitting,embedding_dimension,classes_json,confusion_matrix_json,artifact_path,artifact_sha256,total_wall_seconds,peak_rss_mb,reference_build_seconds,query_mapping_seconds,artifact_source_scope
pancreas,,inDrop2,,,42.0,,sclsc_refonly,,0.9120313988355424,0.9596634928019026,14658,1724,common_distance_weighted_15nn,1.0,,,14658.0,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 79, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 671, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 369, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0], [31, 0, 0, 0, 0, 270, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop2/seed_42/embedding.npz,db63f723c380ecf10c9871e478c325f8a715f36b052ecd41b387e2d1cf754b5c,,,,,
pancreas,,inDrop2,,,43.0,,sclsc_refonly,,0.8562855177307147,0.89498928380109,14658,1724,common_distance_weighted_15nn,1.0,,,14658.0,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 79, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 675, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 369, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0], [18, 0, 0, 0, 0, 283, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop2/seed_43/embedding.npz,d7e0078ebf44754518d58d59da21fb3665c6f7e56abd0178172b5934841d1a16,,,,,
pancreas,,inDrop2,,,44.0,,sclsc_refonly,,0.8512146902979717,0.8944763944667508,14658,1724,common_distance_weighted_15nn,1.0,,,14658.0,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 78, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 674, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 369, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0], [16, 0, 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop2/seed_44/embedding.npz,3b1e8f9cea75c7cb527c42bf45ab2d16752a9f0de2c05ec99d824b879bbb3aa4,,,,,
pancreas,,inDrop3,,,40.0,,sclsc_refonly,,0.8704423573381667,0.8743105699816515,12777,3605,common_distance_weighted_15nn,1.0,,,12777.0,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[637, 3, 0, 0, 0, 199, 0, 0, 0, 0, 0, 4, 0, 0], [0, 95, 1, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0], [1, 0, 1127, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [2, 0, 3, 779, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 16, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 374, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 4, 2, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 13, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0], [0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 49, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop3/seed_40/embedding.npz,ca7fb8bc049badf2f6f2b9e56b3a15d691578ed77d4337ec3d975e22acc862b7,,,,,
pancreas,,inDrop3,,,41.0,,sclsc_refonly,,0.8643006174077213,0.8721380916828606,12777,3605,common_distance_weighted_15nn,1.0,,,12777.0,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[634, 3, 0, 0, 0, 202, 1, 0, 0, 0, 0, 3, 0, 0], [0, 93, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0], [1, 0, 1123, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [2, 0, 2, 780, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 17, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 375, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 5, 1, 3, 0, 0, 0, 27, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0], [0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 49, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop3/seed_41/embedding.npz,ecd1e1c1a645bf077c87949a4e586f83c4b03d1af8a860326e47bfb58119b71a,,,,,
pancreas,,inDrop3,,,42.0,,sclsc_refonly,,0.7774856320367142,0.7691796906184533,12777,3605,common_distance_weighted_15nn,1.0,,,12777.0,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[669, 3, 0, 0, 0, 167, 2, 0, 0, 0, 0, 2, 0, 0], [0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0], [1, 0, 1126, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [3, 0, 4, 779, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 2, 13, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 375, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0], [1, 0, 1, 5, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 13, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0], [0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 49, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop3/seed_42/embedding.npz,e9f488880c903953b8492d45b67107dbd0dddf8f5f4aefa463e8dfa0394beaf7,,,,,
pancreas,,inDrop3,,,43.0,,sclsc_refonly,,0.8272272071256329,0.8715438690258281,12777,3605,common_distance_weighted_15nn,1.0,,,12777.0,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[667, 3, 0, 1, 1, 167, 0, 0, 0, 0, 0, 2, 2, 0], [0, 95, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0], [1, 0, 1126, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [3, 0, 3, 780, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 14, 146, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 374, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 87, 0, 0, 0, 0, 3, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 1, 4, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 12, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0], [0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 49, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop3/seed_43/embedding.npz,d5c60ea9dd0ce5b82b23dd9c97f890b73af2dab9574e5392349b965eb12773cd,,,,,
pancreas,,inDrop3,,,44.0,,sclsc_refonly,,0.8769237381475694,0.8863840831824863,12777,3605,common_distance_weighted_15nn,1.0,,,12777.0,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[666, 3, 0, 0, 0, 171, 1, 0, 0, 0, 0, 2, 0, 0], [0, 92, 0, 3, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0], [1, 0, 1126, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [3, 0, 1, 781, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 16, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 2, 0, 373, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 0, 0, 33, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0], [0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 49, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop3/seed_44/embedding.npz,9d4cded17b3bde5be7e44a86352eca4a615eda7b7c46bf680bf80b827ed15f53,,,,,
immune_cell_human,,10X,,,40.0,,sclsc_refonly,,0.8807790224755161,0.8672946095688955,22779,10727,official_sclsc_unweighted_10nn_training_subset,1.0,,,20501.0,16.0,"[""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells""]","[[3347, 39, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0], [19, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1523, 3, 3, 0, 1, 0, 6, 10, 0, 0], [0, 0, 0, 2880, 34, 0, 5, 0, 0, 18, 0, 0], [0, 0, 0, 24, 326, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 21, 5, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0], [60, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0], [0, 0, 0, 3, 0, 0, 0, 0, 605, 148, 0, 0], [0, 0, 1, 68, 31, 0, 0, 0, 28, 928, 0, 0], [0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 9, 1], [0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 79]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_10X/seed_40/embedding.npz,f3ddb116863a80979ddbd36a848a619daca6a59ccc0318b7677b458f966e002f,,,,,
immune_cell_human,,10X,,,41.0,,sclsc_refonly,,0.8184215827159869,0.8737935511577036,22779,10727,official_sclsc_unweighted_10nn_training_subset,1.0,,,20501.0,16.0,"[""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells""]","[[3353, 32, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [25, 338, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1534, 3, 0, 0, 0, 0, 0, 1, 8, 0, 0], [0, 0, 0, 2885, 37, 0, 5, 0, 0, 0, 10, 0, 0], [0, 0, 0, 21, 329, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 20, 6, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [50, 0, 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0, 0, 0, 611, 143, 0, 0], [0, 0, 0, 81, 41, 0, 0, 0, 0, 37, 897, 0, 0], [0, 0, 5, 3, 0, 0, 0, 0, 0, 0, 0, 10, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_10X/seed_41/embedding.npz,761fc01101d14ef4078f12ca43211326bc1f69086255cdf59b046377ad4b7f37,,,,,
immune_cell_human,,10X,,,42.0,,sclsc_refonly,,0.8918942194815246,0.8799801888605239,22779,10727,official_sclsc_unweighted_10nn_training_subset,1.0,,,20501.0,16.0,"[""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells""]","[[3334, 49, 0, 3, 0, 0, 0, 1, 0, 1, 0, 0], [17, 347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1525, 4, 1, 0, 0, 0, 2, 14, 0, 0], [0, 0, 0, 2879, 33, 0, 3, 0, 0, 22, 0, 0], [0, 0, 0, 20, 329, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 23, 4, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0], [40, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0], [0, 0, 0, 4, 0, 0, 0, 0, 585, 167, 0, 0], [0, 0, 0, 54, 41, 0, 0, 0, 15, 946, 0, 0], [0, 0, 5, 4, 0, 0, 0, 0, 0, 1, 8, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_10X/seed_42/embedding.npz,ef88eb20bc93ef7c4ccd08a58a49c886de8a3805be109645a2990f2fb600a7d0,,,,,
immune_cell_human,,10X,,,43.0,,sclsc_refonly,,0.8137330108395306,0.8738516010490341,22779,10727,official_sclsc_unweighted_10nn_training_subset,1.0,,,20501.0,16.0,"[""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells""]","[[3340, 45, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0], [22, 342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1521, 6, 0, 0, 0, 0, 0, 12, 6, 1, 0], [0, 0, 0, 2889, 26, 0, 5, 0, 0, 0, 17, 0, 0], [0, 0, 0, 22, 327, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 2, 0, 18, 7, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [41, 0, 0, 0, 0, 0, 0, 0, 141, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 599, 156, 0, 0], [0, 0, 0, 61, 43, 0, 0, 0, 0, 54, 898, 0, 0], [0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_10X/seed_43/embedding.npz,3608d82c5acfb1893f0d35ece467aa824880f53b1bf0fdcefd7eb5040ebedb25,,,,,
immune_cell_human,,10X,,,44.0,,sclsc_refonly,,0.8880708686330453,0.8762655433656418,22779,10727,official_sclsc_unweighted_10nn_training_subset,1.0,,,20501.0,16.0,"[""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells""]","[[3336, 51, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [19, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1527, 3, 2, 0, 0, 0, 1, 13, 0, 0], [0, 0, 0, 2882, 35, 1, 4, 0, 1, 14, 0, 0], [0, 0, 0, 39, 310, 0, 0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 0, 22, 4, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0], [46, 1, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 590, 165, 0, 0], [0, 0, 0, 74, 52, 0, 0, 0, 17, 913, 0, 0], [0, 0, 7, 1, 0, 0, 0, 0, 0, 0, 10, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_10X/seed_44/embedding.npz,62fd53ef1a2198dd2a72d109263581034d0faa8dad5025f5acbf899aa5fcf684,,,,,
immune_cell_human,,Oetjen_A,,,40.0,,sclsc_refonly,,0.8387837747191347,0.8794276690162994,30920,2586,official_sclsc_unweighted_10nn_training_subset,1.0,,,27828.0,16.0,"[""CD10+ B cells"", ""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""Erythrocytes"", ""Erythroid progenitors"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells""]","[[77, 0, 0, 2, 5, 0, 0, 0, 2, 0, 5, 0, 0, 0, 0, 0], [0, 340, 4, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0], [0, 1, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 454, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 176, 7, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 3, 83, 0, 24, 0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 4, 0, 0, 0, 187, 2, 23, 3, 1, 2, 1, 2], [0, 2, 0, 0, 1, 0, 0, 0, 13, 56, 0, 0, 0, 0, 0, 0], [0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 129, 1, 0, 0, 2, 0], [0, 8, 0, 0, 0, 0, 0, 0, 2, 0, 0, 79, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 1, 0, 0], [0, 0, 0, 4, 69, 5, 0, 0, 0, 0, 0, 0, 37, 274, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_Oetjen_A/seed_40/embedding.npz,b53fa1c012b4a851efbeab9d044aa0bad330e2fbe7469e6579f16891d5053d83,,,,,
immune_cell_human,,Oetjen_A,,,41.0,,sclsc_refonly,,0.8380074345908564,0.8719841283877203,30920,2586,official_sclsc_unweighted_10nn_training_subset,1.0,,,27828.0,16.0,"[""CD10+ B cells"", ""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""Erythrocytes"", ""Erythroid progenitors"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells""]","[[78, 0, 0, 2, 0, 0, 0, 0, 10, 0, 1, 0, 0, 0, 0, 0], [0, 339, 2, 0, 3, 0, 0, 0, 0, 0, 1, 4, 1, 0, 0, 0], [0, 1, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 455, 120, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 10, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 1, 177, 6, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 75, 0, 35, 0, 1, 0, 0, 0, 0], [0, 2, 0, 1, 8, 0, 0, 0, 184, 2, 25, 0, 1, 0, 0, 4], [0, 2, 0, 0, 1, 0, 0, 0, 12, 57, 0, 0, 0, 0, 0, 0], [0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 137, 2, 0, 0, 0, 0], [0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 5, 81, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 24, 1, 0, 0], [1, 0, 0, 4, 83, 8, 0, 0, 0, 0, 0, 0, 26, 267, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_Oetjen_A/seed_41/embedding.npz,5ad24ac17886f74b563c54d7f5ec0f0085466ebbe0edb2fac07046fafa376322,,,,,
