dataset_id,heldout_batch,method,model_seed,readout,macro_f1,balanced_accuracy,coverage,assigned_only_macro_f1,assigned_only_accuracy,n_fitting,n_reference,n_query,embedding_dimension,classes_json,confusion_matrix_json,artifact_path,artifact_sha256,total_wall_seconds,peak_rss_mb,reference_build_seconds,query_mapping_seconds,artifact_source_scope
lung_atlas,3,sclsc_refonly,43,official_sclsc_unweighted_10nn_training_subset,0.742678440712918,0.8884244891508815,1.0,,,28809.0,32010,462,16.0,"[""B cell"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Macrophage"", ""Mast cell"", ""Neutrophil_CD14_high"", ""Neutrophils_IL1R2"", ""Secretory"", ""T/NK cell"", ""Type 2""]","[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 94, 0, 0, 2, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 97, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0, 11, 0, 0, 0, 0], [0, 0, 6, 0, 0, 1, 0, 1, 3, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 58, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_3/seed_43/embedding.npz,25f9d1d09058b1de3cd157f607ec4c033edcfbd8fed77b6f8cd7560923938897,,,,,
lung_atlas,3,sclsc_refonly,44,official_sclsc_unweighted_10nn_training_subset,0.6927592449917173,0.8528184285448208,1.0,,,28809.0,32010,462,16.0,"[""B cell"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Macrophage"", ""Mast cell"", ""Neutrophil_CD14_high"", ""Neutrophils_IL1R2"", ""Secretory"", ""T/NK cell"", ""Type 2""]","[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1], [0, 0, 94, 0, 0, 2, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 97, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0, 11, 0, 0, 0, 0], [0, 0, 6, 0, 0, 1, 0, 4, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 58, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_3/seed_44/embedding.npz,a8ef8a777a0f096eeda04ef79fe0b211bd372d6e7a6f80c752095145b8cb9f02,,,,,
lung_atlas,4,sclsc_refonly,40,official_sclsc_unweighted_10nn_training_subset,0.6348212292041476,0.8151112016979848,1.0,,,25838.0,28709,3763,16.0,"[""B cell"", ""Basal 1"", ""Basal 2"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Neutrophil_CD14_high"", ""Neutrophils_IL1R2"", ""Secretory"", ""T/NK cell"", ""Type 2""]","[[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1], [0, 0, 0, 0, 139, 0, 0, 0, 7, 4, 0, 0, 0, 0], [0, 0, 0, 0, 0, 47, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 307, 2, 2, 0, 1411, 101, 1, 0, 0, 4], [0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0], [0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1414]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_4/seed_40/embedding.npz,2dce0e8de23c7512bdb2887f1b5d93fc632fb0275b39ca0cf823eec05344a2fd,,,,,
lung_atlas,4,sclsc_refonly,41,official_sclsc_unweighted_10nn_training_subset,0.6436915501378877,0.8537614588402397,1.0,,,25838.0,28709,3763,16.0,"[""B cell"", ""Basal 2"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Neutrophil_CD14_high"", ""Neutrophils_IL1R2"", ""Secretory"", ""T/NK cell"", ""Type 2""]","[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1], [0, 0, 0, 140, 0, 0, 0, 5, 3, 0, 0, 2, 0], [0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0], [2, 0, 1, 342, 3, 3, 0, 1364, 99, 3, 0, 2, 9], [0, 0, 0, 1, 0, 0, 0, 0, 5, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0], [0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1415]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_4/seed_41/embedding.npz,cc82d590bbfd72d5794673b294d39731875339f026bf11e23aa027fa995d78d5,,,,,
lung_atlas,4,sclsc_refonly,42,official_sclsc_unweighted_10nn_training_subset,0.7492163208297619,0.8722110177301706,1.0,,,25838.0,28709,3763,16.0,"[""B cell"", ""Basal 2"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Neutrophil_CD14_high"", ""Secretory"", ""T/NK cell"", ""Type 2""]","[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1], [0, 0, 0, 135, 0, 0, 0, 7, 8, 0, 0, 0], [0, 0, 0, 1, 47, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0], [0, 0, 0, 296, 2, 2, 0, 1340, 182, 0, 1, 5], [0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0], [0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1415]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_4/seed_42/embedding.npz,991e8427d52a85e635d839f2973ccc4e2aa775581a8b310bfafa17e6a0a1a8cc,,,,,
lung_atlas,4,sclsc_refonly,43,official_sclsc_unweighted_10nn_training_subset,0.6930571945668519,0.8574940426899614,1.0,,,25838.0,28709,3763,16.0,"[""B cell"", ""Basal 2"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Neutrophil_CD14_high"", ""Neutrophils_IL1R2"", ""Secretory"", ""T/NK cell"", ""Type 2""]","[[2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1], [0, 0, 0, 137, 0, 0, 0, 8, 5, 0, 0, 0, 0], [0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0], [0, 0, 0, 286, 2, 2, 1, 1413, 113, 3, 1, 0, 7], [0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0], [0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1414]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_4/seed_43/embedding.npz,b6d59d7d831aeeb21a81db96e1f1fad129c18904f535fccddd3ddb8c10c2e857,,,,,
lung_atlas,4,sclsc_refonly,44,official_sclsc_unweighted_10nn_training_subset,0.6521026553464597,0.8526757741951307,1.0,,,25838.0,28709,3763,16.0,"[""B cell"", ""Basal 2"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Neutrophil_CD14_high"", ""Neutrophils_IL1R2"", ""Secretory"", ""T/NK cell"", ""Type 2""]","[[2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1], [1, 0, 0, 136, 0, 0, 0, 8, 4, 0, 0, 1, 0], [0, 0, 0, 0, 47, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0], [0, 1, 0, 324, 3, 0, 0, 1355, 134, 1, 1, 1, 8], [0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0], [0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1416]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_4/seed_44/embedding.npz,a49e6644fac33634f3ff3b9b894075def3c24b1ddd0c6ba5ca4b20090f033bbd,,,,,
lung_atlas,B1,sclsc_refonly,40,official_sclsc_unweighted_10nn_training_subset,0.707302570994554,0.8736841897960698,1.0,,,27298.0,30332,2140,16.0,"[""B cell"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Mast cell"", ""Neutrophil_CD14_high"", ""Secretory"", ""T/NK cell"", ""Type 1"", ""Type 2""]","[[4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 74, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 37, 1, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 42, 1, 0, 0, 0, 0, 0, 1], [5, 0, 2, 0, 1, 0, 586, 0, 1, 2, 2, 2, 5], [0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 1, 0, 9, 0, 0, 32, 0, 8, 16], [1, 0, 0, 0, 0, 0, 3, 1, 0, 1, 268, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 186, 16], [15, 1, 1, 0, 1, 0, 18, 0, 1, 25, 8, 19, 660]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_B1/seed_40/embedding.npz,9b7e33f379a8d606cab986bb84d9f3f8f007d1c4da7127fb8107d01bfe02365a,,,,,
lung_atlas,B1,sclsc_refonly,41,official_sclsc_unweighted_10nn_training_subset,0.6595325720401845,0.8684007735733181,1.0,,,27298.0,30332,2140,16.0,"[""B cell"", ""Basal 2"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Mast cell"", ""Neutrophil_CD14_high"", ""Secretory"", ""T/NK cell"", ""Type 1"", ""Type 2""]","[[4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 37, 0, 0, 1, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 42, 1, 0, 0, 0, 0, 0, 1], [8, 0, 0, 4, 0, 0, 0, 580, 0, 1, 2, 2, 0, 9], [0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 19, 0, 0, 29, 0, 2, 19], [2, 0, 2, 0, 0, 0, 0, 5, 1, 0, 0, 263, 0, 1], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 187, 14], [20, 0, 0, 0, 0, 0, 0, 31, 0, 0, 20, 5, 7, 666]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_B1/seed_41/embedding.npz,91fde3b9e8cdb5d4ef4f4e38f1cbc9c1650fb0a974b983df2ed75d873e68cb56,,,,,
lung_atlas,B1,sclsc_refonly,42,official_sclsc_unweighted_10nn_training_subset,0.6705418273704276,0.8926544436159323,1.0,,,27298.0,30332,2140,16.0,"[""B cell"", ""Basal 1"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Mast cell"", ""Neutrophil_CD14_high"", ""Secretory"", ""T/NK cell"", ""Type 1"", ""Type 2""]","[[5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 42, 0, 0, 0, 0, 0, 0, 1], [7, 0, 0, 6, 0, 0, 0, 578, 0, 2, 2, 4, 0, 7], [0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 0, 0, 0, 16, 0, 0, 33, 1, 2, 15], [1, 0, 0, 0, 0, 0, 0, 6, 1, 0, 1, 265, 0, 0], [0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 182, 19], [12, 0, 0, 1, 0, 0, 0, 22, 0, 0, 30, 9, 8, 667]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_B1/seed_42/embedding.npz,4797270c7cf661110aa2dd1d5c2cf047278c8a486548e4f53232023bc503f0e8,,,,,
lung_atlas,B1,sclsc_refonly,43,official_sclsc_unweighted_10nn_training_subset,0.7040273554486421,0.8687256897841159,1.0,,,27298.0,30332,2140,16.0,"[""B cell"", ""Basal 2"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Mast cell"", ""Secretory"", ""T/NK cell"", ""Type 1"", ""Type 2""]","[[4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 72, 1, 0, 0, 0, 0, 0, 7, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 42, 0, 0, 2, 0, 0, 0], [12, 0, 0, 5, 0, 0, 0, 580, 0, 1, 3, 0, 5], [0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0], [7, 5, 1, 0, 0, 0, 0, 8, 1, 27, 0, 2, 19], [1, 1, 0, 0, 0, 0, 0, 6, 1, 0, 265, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 188, 12], [33, 2, 1, 0, 0, 0, 0, 18, 0, 21, 7, 5, 662]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_B1/seed_43/embedding.npz,ddfec87c69812cca1058c5f7c0382b8e5690ff16aafc3904c77fe13d12ef9595,,,,,
lung_atlas,B1,sclsc_refonly,44,official_sclsc_unweighted_10nn_training_subset,0.6690838656024463,0.8944081923847466,1.0,,,27298.0,30332,2140,16.0,"[""B cell"", ""Basal 2"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Mast cell"", ""Neutrophil_CD14_high"", ""Secretory"", ""T/NK cell"", ""Type 1"", ""Type 2""]","[[5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 42, 1, 0, 0, 0, 0, 0, 1], [8, 0, 0, 3, 0, 0, 0, 581, 0, 3, 2, 2, 1, 6], [0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 3, 0, 0, 0, 0, 0, 16, 0, 0, 31, 1, 3, 15], [1, 0, 1, 0, 0, 0, 0, 4, 1, 0, 0, 267, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 185, 15], [14, 3, 1, 0, 0, 0, 0, 29, 0, 0, 26, 7, 7, 662]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_B1/seed_44/embedding.npz,d5659441f58acb8fd8a10a217621bfbbe16ad39ad29ce90db60ab43af06e956e,,,,,
pancreas,fluidigmc1,sclsc_refonly,40,official_sclsc_unweighted_10nn_training_subset,0.8112319489769539,0.8291629197243677,1.0,,,14169.0,15744,638,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann""]","[[20, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 237, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 5, 20, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 1, 0, 0, 9, 0, 0, 0, 0, 2, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_fluidigmc1/seed_40/embedding.npz,fec2f4d7be7bd7c011bef4170c6756d50f8a730c21ebd99d926da0ab1c5bf2e2,,,,,
pancreas,fluidigmc1,sclsc_refonly,41,official_sclsc_unweighted_10nn_training_subset,0.8673412259694158,0.8439377521055054,1.0,,,14169.0,15744,638,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann""]","[[19, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 236, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 257, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 4, 21, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 2, 0, 1, 9, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_fluidigmc1/seed_41/embedding.npz,54f56015074eb7884b40b74caac10d596b54779479c4c2b376724748453494c9,,,,,
pancreas,fluidigmc1,sclsc_refonly,42,official_sclsc_unweighted_10nn_training_subset,0.8719377365834394,0.8530952612630145,1.0,,,14169.0,15744,638,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann""]","[[20, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 236, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 257, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 4, 21, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0], [1, 0, 2, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_fluidigmc1/seed_42/embedding.npz,ae33b0edcc8de490e7f3c709af6c222eea616000b6b4c17fd1dc25ce67409ab6,,,,,
pancreas,fluidigmc1,sclsc_refonly,43,official_sclsc_unweighted_10nn_training_subset,0.8213226120508624,0.8239326409376034,1.0,,,14169.0,15744,638,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann""]","[[21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 236, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 4, 19, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0], [1, 0, 2, 2, 1, 0, 8, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_fluidigmc1/seed_43/embedding.npz,6266525885b495b396c5223c841cd5dce16da423f78849a723d206bf2b8e56dc,,,,,
